,name,nationality
132169,Boris Berman (musician),RU
132170,Andrei Diev,RU
132171,Anatoly Dokumentov,RU
132172,Sergei Dorensky,RU
132173,Alexander Ghindin,RU
132174,Alexis Golovin,RU
132175,Vyacheslav Gryaznov,RU
132176,Rustem Hayroudinoff,RU
132177,Andrej Hoteev,RU
132178,Stanislav Igolinsky,RU
132179,Ilya Itin,RU
132180,Grigoriy Korchmar,RU
132181,Evgeni Koroliov,RU
132182,Denis Kozhukhin,RU
132183,Nikolai Kuznetsov (pianist),RU
132184,Igor Lazko,RU
132185,Vasily Lobanov,RU
132186,Nicolai Lomov,RU
132187,Igor Lovchinsky,RU
132188,Nikolai Lugansky,RU
132189,Viktor Lyadov,RU
132190,Alexander Malofeev,RU
132191,Oleg Malov,RU
132192,Dmitry Masleev,RU
132193,Vladimir Mischouk,RU
132194,Evgeny Mogilevsky,RU
132195,Anton Mordasov,RU
132196,Alexander Osminin,RU
132197,Peter Ovtcharov,RU
132198,Maxim Philippov,RU
132199,Vassily Primakov,RU
132200,Alexandre Rabinovitch-Barakovsky,RU
132201,Konstantin Scherbakov,RU
132202,Vasily Shcherbakov,RU
132203,Andrey Shibko,RU
132204,Dmitry Shishkin,RU
132205,Valery Sigalevitch,RU
132206,Alexander Sinchuk,RU
132207,Yuri Slesarev,RU
132208,Grigory Sokolov,RU
132209,Ruslan Sviridov,RU
132210,Vladimir Viardo,RU
132211,Lev Vinocour,RU
132212,Oleg Volkov,RU
132213,Alexei Volodin,RU
132214,Mikhail Voskresensky,RU
132215,Evgeny Zarafiants,RU
132216,Anatoly Zatin,RU
132217,Aleksandr Zatsepin,RU
132218,Boris Abalyan,RU
132219,Valery Afanassiev,RU
132220,Viktor Afanasyev (military musician),RU
132221,Mikhail Agrest,RU
132222,Alexander Alexeev (conductor),RU
132223,Vladimir Altschuler,RU
132224,Alexander Anisimov,RU
132225,Pavel Berman,RU
132226,Svetlana Bezrodnaya,RU
132227,Andrey Boreyko,RU
132228,Valery Borisov (conductor),RU
132229,Evgeny Brazhnik,RU
132230,Vladislav Bulakhov,RU
132231,Vladislav Chernushenko,RU
132232,Andrei Danilov (conductor),RU
132233,Aleksandr Dmitriyev,RU
132234,Gennady Dmitryak,RU
132235,Igor Dronov,RU
132236,Maria Eklund,RU
132237,Maxim Emelyanychev,RU
132238,Mark Ermler,RU
132239,Vladimir Fedoseyev,RU
132240,Maxim Fedotov,RU
132241,Valery Gergiev,RU
132242,Andrei Gorbatenko,RU
132243,Wolf Gorelik,RU
132244,Mark Gorenstein,RU
132245,Stanislav Gribkov,RU
132246,Leonid Grin,RU
132247,Airat Ichmouratov,RU
132248,Mariss Jansons,RU
132249,Michail Jurowski,RU
132250,Vladimir Jurowski,RU
132251,Mark Kadin,RU
132252,Alexander Kantorov,RU
132253,Alexei Karabanov,RU
132254,Ayrat Kashaev,RU
132255,Murad Kazhlayev,RU
132256,Nikolay Khondzinsky,RU
132257,Dmitri Kitayenko,RU
132258,Pavel Klinichev,RU
132259,Yuri Kochnev,RU
132260,Pavel Kogan (conductor),RU
132261,Leonid Korchmar,RU
132262,Felix Korobov,RU
132263,Valery Kritskov,RU
132264,Vyacheslav Kruglik,RU
132265,Alexander Lazarev,RU
132266,Dmitry Liss,RU
132267,Timofey Mayakin,RU
132268,Nikolai Minkh,RU
132269,Roman Moiseyev,RU
132270,Ivan Monighetti,RU
132271,Kirill Petrenko,RU
132272,Vasily Petrenko,RU
132273,Mikhail Pletnev,RU
132274,Armen Poghosyan,RU
132275,Alexander Polishchuk,RU
132276,Serge Polyanichko,RU
132277,Valery Polyansky,RU
132278,Vladimir Ponkin,RU
132279,Misha Rachlevsky,RU
132280,Alexander Rudin,RU
132281,Evgeny Sheyko,RU
132282,Maxim Shostakovich,RU
132283,Yuri Simonov,RU
132284,Vassily Sinaisky,RU
132285,Dmitry Sinkovsky,RU
132286,Alexander Sladkovsky,RU
132287,Tugan Sokhiev,RU
132288,Oleg Soldatov,RU
132289,Pavel Sorokin (conductor),RU
132290,Vladimir Spivakov,RU
132291,Vladimir Sverdlov-Ashkenazy,RU
132292,Mikhail Tatarnikov,RU
132293,Edvard Tchivzhel,RU
132294,Yuri Temirkanov,RU
132295,Alexander Vakoulsky,RU
132296,Alexander Vedernikov,RU
132297,Vladimir Verbitsky,RU
132298,Valery Vorona,RU
132299,Dmitry Yablonsky,RU
132300,Maurice Yaklashkin,RU
132301,Alexander Yakupov,RU
132302,Victor Yampolsky,RU
132303,Viktor Yeliseyev,RU
132304,Vladimir Yesipov,RU
132305,Vladimir Ziva,RU
132306,Timur Ismagilov,RU
132307,Pavel Karmanov,RU
132308,Nikolay Sivchuk,RU
132309,Tony Vilgotsky,RU
132310,Alexei Aigui,RU
132311,Anatoliy Andreyev,RU
132312,Alexander Andryushkin,RU
132313,Yuri Antonov,RU
132314,Alexander Ardakov,RU
132315,Vyacheslav Artyomov,RU
132316,Vladimir Ashkenazy,RU
132317,Alexander Barantschik,RU
132318,Boris Belkin,RU
132319,Dmitri Berlinsky,RU
132320,Mikhail Bezverkhny,RU
132321,Nikita Boriso-Glebsky,RU
132322,Alexander Braginsky,RU
132323,Zakhar Bron,RU
132324,Stanislav Bunin,RU
132325,Yury Chernavsky,RU
132326,Daniel Deluxe,RU
132327,Leonid Desyatnikov,RU
132328,Pavel Dodonov,RU
132329,Igor Dotsenko,RU
132330,Maksim Dunayevsky,RU
132331,Face (rapper),RU
132332,Yury Favorin,RU
132333,Vladimir Feltsman,RU
132334,Yuriy Galkin,RU
132335,Evgueni Galperine,RU
132336,Vladimir Gapontsev,RU
132337,Daniel Garlitsky,RU
132338,Aleksey Garnizov,RU
132339,Elmar Gasanov,RU
132340,Gennady Gladkov,RU
132341,David Goloschekin,RU
132342,Yuri Goloubev,RU
132343,Vladimir Gorbach,RU
132344,Grisha Goryachev,RU
132345,Ilya Gringolts,RU
132346,Rinat Ibragimov (musician),RU
132347,Ilya Kaler,RU
132348,Sándor Kallós,RU
132349,Nikolai Kapustin,RU
132350,Yakov Kasman,RU
132351,Yuri Kasparov,RU
132352,Mikhail Kazinik,RU
132353,Karen Khachaturian,RU
132354,Yuri Khanon,RU
132355,Nikolay Khozyainov,RU
132356,Victor Kissine,RU
132357,Alexander Knaifel,RU
132358,Vladimir Kobekin,RU
132359,Alexander Kolker,RU
132360,Mikhail Kollontay,RU
132361,Lev Konov,RU
132362,Alexei Kornienko,RU
132363,Yevgeny Krylatov,RU
132364,Eduard Kunz,RU
132365,Igor Levit,RU
132366,Friedrich Lips,RU
132367,Alexei Lubimov,RU
132368,Igor Malinovsky,RU
132369,Sergey Malov (musician),RU
132370,Oleg Marshev,RU
132371,Vladimir Martynov,RU
132372,Denis Matsuev,RU
132373,Tigran Maytesian,RU
132374,Alexander Melnikov (pianist),RU
132375,Ivan Mozgovenko,RU
132376,Elisey Mysin,RU
132377,Lev Natochenny,RU
132378,Pavel Nersessian,RU
132379,Sergej Newski,RU
132380,Vladimir Oidupaa,RU
132381,Andrei Petrov,RU
132382,Boris Petrushansky,RU
132383,Andrey Pisarev,RU
132384,Ivan Pochekin,RU
132385,Yuri Poteyenko,RU
132386,Ilya Rashkovskiy,RU
132387,Itzhak Rashkovsky,RU
132388,Alexander Raskatov,RU
132389,Vadim Repin,RU
132390,Yury Revich,RU
132391,Yuri Rozum,RU
132392,Vadim Rudenko,RU
132393,Alexei Rumiantsev,RU
132394,Alexey Rybnikov,RU
132395,Nikolai Sachenko,RU
132396,Anton Salnikov,RU
132397,Kirill Sergeyev,RU
132398,Tolib Shakhidi,RU
132399,Konstantin Shamray,RU
132400,Anatoly Sheludyakov,RU
132401,Sergey Shustitsky,RU
132402,Mikhail Simonyan,RU
132403,Dmitry Sitkovetsky,RU
132404,Dima Slobodeniouk,RU
132405,DJ Smash,RU
132406,Ivan Sokolov (composer),RU
132407,Konstantin Soukhovetski,RU
132408,Alexei Soutchkov,RU
132409,Sergei Stadler,RU
132410,Yevgeny Sudbin,RU
132411,Arslanbek Sultanbekov,RU
132412,Viktor Suslin,RU
132413,Sergey Teslya,RU
132414,Nikolai Tokarev (pianist),RU
132415,Viktor Tretiakov,RU
132416,Alexander Tselyakov,RU
132417,Anatol Ugorski,RU
132418,Zino Vinnikov,RU
132419,Alexander Vustin,RU
132420,Yuri Yukechev,RU
132421,Alexander Zhurbin,RU
132422,Victor Zinchuk,RU
132423,Alexey Zuev,RU
132424,Roman Filipov,RU
132425,Maxim Kuzminov,RU
132426,Nikolay Pankov (army officer),RU
132427,Alexander Prokhorenko,RU
132428,Ramil Shamsutdinov,RU
132429,Ilya Sizov,RU
132430,Sergei Adian,RU
132431,Valentin Afraimovich,RU
132432,Alexei Borisovich Aleksandrov,RU
132433,Anton Alekseev (mathematician),RU
132434,Anatoli N. Andrianov,RU
132435,Dmitri Anosov,RU
132436,Vladimir Arnold,RU
132437,Nail Bakirov,RU
132438,Serguei Barannikov,RU
132439,Grigory Barenblatt,RU
132440,Victor Batyrev,RU
132441,Natalia Berloff,RU
132442,Joseph Bernstein,RU
132443,Gregory Beylkin,RU
132444,Sergei Viktorovich Bochkarev,RU
132445,Vladimir Bogachev,RU
132446,Rifkat Bogdanov,RU
132447,Fedor Bogomolov,RU
132448,Sergey Bolotin,RU
132449,Vladimir Boltyansky,RU
132450,Alexei Borodin,RU
132451,Aleksandr Borovkov,RU
132452,Dmitri Burago,RU
132453,Yuri Burago,RU
132454,Vladimir Buslaev,RU
132455,Aleksei Chernavskii,RU
132456,Alexey Chervonenkis,RU
132457,Sergey Chesnokov,RU
132458,Boris Dubrovin (mathematician),RU
132459,Georgy Egorychev,RU
132460,Timur Eneev,RU
132461,Anna Erschler,RU
132462,Boris Feigin,RU
132463,Ivan Fesenko,RU
132464,Anatoly Fomenko,RU
132465,Pavel Gevorgyan,RU
132466,Viktor Ginzburg,RU
132467,Sergei Godunov,RU
132468,Andrey Gonchar (mathematician),RU
132469,Victor Goryunov,RU
132470,Mark Iosifovich Graev,RU
132471,Sabir Gusein-Zade,RU
132472,Gennadi Henkin,RU
132473,Olga Holtz,RU
132474,Ildar Ibragimov (mathematician),RU
132475,Nail H. Ibragimov,RU
132476,Vladimir Ilyin (mathematician),RU
132477,Vasilii Iskovskikh,RU
132478,Nikolai Ivanov (mathematician),RU
132479,Sergei Ivanov (mathematician),RU
132480,Ilya Kapovich,RU
132481,Michael Kapovich,RU
132482,Mikhail Kapranov,RU
132483,Anatoly Karatsuba,RU
132484,Viatcheslav M. Kharlamov,RU
132485,Alexandre Kirillov,RU
132486,Sergey Kitaev,RU
132487,Boris Komrakov,RU
132488,Vladimir Kondratiev,RU
132489,Maxim Kontsevich,RU
132490,Sergei Konyagin,RU
132491,Valery Vasilevich Kozlov,RU
132492,Nikolay Krasovsky,RU
132493,"Nikolay Krylov (mathematician, born 1941)",RU
132494,Sergei B. Kuksin,RU
132495,Semën Samsonovich Kutateladze,RU
132496,Victor Lidskii,RU
132497,Aleksandr Logunov (mathematician),RU
132498,Oleg Lupanov,RU
132499,Nikolai Georgievich Makarov,RU
132500,Yuri Manin,RU
132501,Grigory Margulis,RU
132502,Yuri Matiyasevich,RU
132503,Vladimir Mazya,RU
132504,Vladimir Miklyukov,RU
132505,Alexandr Mishchenko,RU
132506,Boris Mityagin,RU
132507,Stanislav Molchanov,RU
132508,Fedor Nazarov,RU
132509,Nikolai Kapitonovich Nikolski,RU
132510,Sergey Nikolsky,RU
132511,Gleb Nosovsky,RU
132512,Sergei Novikov (mathematician),RU
132513,Dmitry Okhotsimsky,RU
132514,Andrei Okounkov,RU
132515,Dmitri Olegovich Orlov,RU
132516,Dmitrii Treschev,RU
132517,Denis Osin,RU
132518,Yury Osipov,RU
132519,Victor Pavlovich Palamodov,RU
132520,Ivan Panin (mathematician),RU
132521,Aleksei Parshin,RU
132522,Leon Petrosyan,RU
132523,Andrei Polyanin,RU
132524,Yuri Prokhorov,RU
132525,Alexander Razborov,RU
132526,Nicolai Reshetikhin,RU
132527,Stefan Grigorievich Samko,RU
132528,Igor Shafarevich,RU
132529,Tatyana Shaposhnikova,RU
132530,Vadim Schechtman,RU
132531,Evgeny Sklyanin,RU
132532,Alexei Skorobogatov,RU
132533,Stanislav Smirnov,RU
132534,Yuri Mikhailovich Smirnov,RU
132535,Sergei Starchenko,RU
132536,Andrei Suslin,RU
132537,Aleksei Sveshnikov,RU
132538,Iskander Taimanov,RU
132539,Andrei Toom,RU
132540,Victor Andreevich Toponogov,RU
132541,Sergei Treil,RU
132542,Grigori Tseitin,RU
132543,Vladimir Turaev,RU
132544,Victor Vasiliev,RU
132545,Anatoly Vershik,RU
132546,Alexandre Mikhailovich Vinogradov,RU
132547,Oleg Viro,RU
132548,Vasily Vladimirov,RU
132549,Vladimir Voevodsky,RU
132550,Vlad Voroninski,RU
132551,Iosif Vorovich,RU
132552,Alexander D. Wentzell,RU
132553,Dmitri Yafaev,RU
132554,Vadim Yankov,RU
132555,Rinad Yulmukhametov,RU
132556,Victor Zalgaller,RU
132557,Efim Zelmanov,RU
132558,Yuri Zhuravlyov (mathematician),RU
132559,Anton Zorich,RU
132560,Vladimir A. Zorich,RU
132561,Galina Arapova,RU
132562,Svetlana Bakhmina,RU
132563,Sergei Belyak,RU
132564,Yury Chaika,RU
132565,Aleksandr Gutsan,RU
132566,Oleg Khlestov,RU
132567,Andrey Klishas,RU
132568,Igor Krasnov,RU
132569,Stanislav Markelov,RU
132570,Garry Minkh,RU
132571,Karinna Moskalenko,RU
132572,Ilia Novikov,RU
132573,Sevil Novruzova,RU
132574,Irina Podnosova,RU
132575,Valentin Stepankov,RU
132576,Dmitry Vinogradov (mass murderer),RU
132577,Aleksandr Yakovlev (jurist),RU
132578,Daniil Yegorov,RU
132579,Aydar Aganin,RU
132580,Akhmednabi Akhmednabiyev,RU
132581,Nikolay Alexeyev,RU
132582,Roman Anin,RU
132583,Ilya Azar,RU
132584,Roman Badanin,RU
132585,Vladimir Berezin (TV presenter),RU
132586,Sergey Bizyukin,RU
132587,Michael Bohm,RU
132588,Maksim Borodin,RU
132589,Vladislav Davidzon,RU
132590,Oleg Dobrodeev,RU
132591,Yevgeny Dodolev,RU
132592,Tikhon Dzyadko,RU
132593,Yefim Galperin,RU
132594,Kazbek Gekkiyev,RU
132595,Ivan Golunov,RU
132596,Yuri Izyumov,RU
132597,Oleg Kashin,RU
132598,"Andrey Kolesnikov (journalist, 1966)",RU
132599,Vladimir R. Legoyda,RU
132600,Pavel Lobkov,RU
132601,Andrei Borisovich Loshak,RU
132602,Alexander Lyubimov,RU
132603,Ernest Mackevičius,RU
132604,Dmitry Markov (photographer),RU
132605,Alexander Maysuryan,RU
132606,Boris Pankin,RU
132607,Leonid Parfyonov,RU
132608,Semyon Pegov,RU
132609,Alexander Politkovsky,RU
132610,Viktor Popkov,RU
132611,Egor Prosvirnin,RU
132612,Alexander Sladkov,RU
132613,Andrei Soldatov,RU
132614,Vladimir Solovyov (TV presenter),RU
132615,Sergey Sosedov,RU
132616,Vasily Stepanov (critic),RU
132617,Dmitry Steshin,RU
132618,Oleg Strekalov,RU
132619,Ilya Varlamov,RU
132620,Alexey Yaroshevsky,RU
132621,Nikolay Yefimov (politician),RU
132622,Alexei Zimin,RU
132623,Alex Biryukov,RU
132624,Grigory Gurevich,RU
132625,Yuri Gurevich,RU
132626,Galina Kurlyandskaya,RU
132627,Alexander Makarov (physicist),RU
132628,Yuriy Polyakov,RU
132629,Eugene Roshal,RU
132630,Pavel Vrublevsky,RU
132631,Fail Alsynov,RU
132632,Ilya Altman,RU
132633,Anton Antonov-Ovseenko,RU
132634,Irina Antonova,RU
132635,Mikhail Nikolaevich Artemenkov,RU
132636,Rovshan Askerov,RU
132637,Andrey Baykov,RU
132638,Svetlana Berzina,RU
132639,Dmitri Bondarenko,RU
132640,Nikolai Bugay,RU
132641,Alexander Vladimirovich Bykov,RU
132642,Alexander Chudinov,RU
132643,Sergei Chuyev,RU
132644,Muhammad Dandamayev,RU
132645,Igor Danilevsky,RU
132646,Anatoly Derevyanko,RU
132647,Yuri Doykov,RU
132648,Konstantin Dushenko,RU
132649,Aleksandr Dyukov (historian),RU
132650,Ivan Dzhukha,RU
132651,Alexander Etkind,RU
132652,Boris Falikov,RU
132653,Eduard Frolov,RU
132654,Dmitri Furman,RU
132655,Yelena Gagarina,RU
132656,Liudmila Gatagova,RU
132657,Anatoly Gromyko,RU
132658,Natalya Romanovna Guseva,RU
132659,Elena Guskova,RU
132660,Pavel Gusterin,RU
132661,Viktor Idzio,RU
132662,Nikita Ivanov (politician),RU
132663,Sergey Ivanov (Russian historian),RU
132664,Askold Ivantchik,RU
132665,Alexey Karpov,RU
132666,Sergey Karpov,RU
132667,Oleg Ken,RU
132668,Damir Khayretdinov,RU
132669,Yuri Kilin,RU
132670,Konstantin Kapkov,RU
132671,Pyotr Koshel,RU
132672,Gennady Kostyrchenko,RU
132673,Grigori F. Krivosheev,RU
132674,Sergey Kuznetsov (historian),RU
132675,Aleksey Lidov,RU
132676,Nikita Lomagin,RU
132677,Aleksey Malashenko,RU
132678,Sergey Markedonov,RU
132679,Mikhail Meltyukhov,RU
132680,Alexei I. Miller,RU
132681,Vladimir Morozan,RU
132682,Anatoly Moskvin,RU
132683,Viktor Moskvin,RU
132684,Vladimir Napolskikh,RU
132685,Vladimir Nevezhin,RU
132686,Alexei Oleynikov,RU
132687,Alexander Orlov (historian),RU
132688,Elena Osokina,RU
132689,Pak Noja,RU
132690,Nikita Petrov,RU
132691,Vladimir Petrukhin,RU
132692,Valeriy Pisigin,RU
132693,Yuri Pivovarov,RU
132694,Oleg Platonov,RU
132695,Victor A. Pogadaev,RU
132696,Pavel Polian,RU
132697,Irina Fedorovna Popova,RU
132698,Vladimir Pribylovsky,RU
132699,Edvard Radzinsky,RU
132700,Arseny Roginsky,RU
132701,Irina Scherbakowa,RU
132702,Victor Schnirelmann,RU
132703,Shimon Iakerson,RU
132704,Alexander Shkurko,RU
132705,Boris Vadimovich Sokolov,RU
132706,Mark Solonin,RU
132707,Valery Solovei,RU
132708,Andrei Stepanov (diplomat),RU
132709,Mikhail Suprun,RU
132710,Nikolai Svanidze,RU
132711,Alexander Tarasov,RU
132712,Valery Tishkov,RU
132713,Sergey Tsvetkov,RU
132714,Eugenia Vanina,RU
132715,Alexander Vasilyev (fashion historian),RU
132716,Leonid Vasilyev,RU
132717,Lyuba Vinogradova,RU
132718,Igor Volgin,RU
132719,Margarita Vorobyova-Desyatovskaya,RU
132720,Galina Yershova,RU
132721,Viktor Zemskov,RU
132722,Klim Zhukov,RU
132723,Yuri Zhukov (historian),RU
132724,Vladislav M. Zubok,RU
132725,Andrey Zubov,RU
132726,Bogdan Bulychev,RU
132727,Alexander Kondrashov (blogger),RU
132728,Vasily Igorevich Yelagin,RU
132729,Mikhail Ageyev,RU
132730,Oleg Anfimov,RU
132731,Valery Bakalov,RU
132732,Vasily Bakalov,RU
132733,Boris Belousov (politician),RU
132734,Aleksandr Aleksandrovich Blagonravov,RU
132735,Nikolai Bryukhanov (engineer),RU
132736,Vladimir Bulgak,RU
132737,Anatoliy Chizhov,RU
132738,Mikhail Fridman,RU
132739,Vladimir Kleiman,RU
132740,Serafim Kolpakov,RU
132741,Vitaliy Konovalov,RU
132742,Yuri Koptev,RU
132743,Nikolai Kotlyar,RU
132744,Aleksey Kuzmitsky,RU
132745,Aleksandr Mikheyev,RU
132746,Arseny Mironov,RU
132747,Vladimir Nesterov,RU
132748,Vladilen Nikitin,RU
132749,Genrikh Novozhilov,RU
132750,Alexey Mikhailovich Sokolov,RU
132751,Sergey Alekseevich Sopov,RU
132752,Apollon Systsov,RU
132753,Pavel Talalay,RU
132754,Gerbert Yefremov,RU
132755,Aleksandr Zheleznyakov,RU
132756,Dmitry Zimin,RU
132757,Anatoly Zolotukhin,RU
132758,Victor Bayda,RU
132759,Alexander Byvshev,RU
132760,Alexander Victorovich Fedorov,RU
132761,Taliya Habrieva,RU
132762,Dmitry Shvidkovsky,RU
132763,Ekaterina Vasileva (art historian),RU
132764,Gennady Kuzmin (diplomat),RU
132765,Pavel Kuznetsov (diplomat),RU
132766,Vladimir Lipayev,RU
132767,Vasily Nebenzya,RU
132768,Igor Ponomarev,RU
132769,Dmitry Titov,RU
132770,Maria Zakharova,RU
132771,Yuri Zubakov,RU
132772,Maria Abashova,RU
132773,Sergei Chislov,RU
132774,Liana Churilova,RU
132775,Aleksandr Dedyushko,RU
132776,Anna Demidova (dancer),RU
132777,Katusha Demidova,RU
132778,Anya Garnis,RU
132779,Elena Grinenko,RU
132780,Katya Jones,RU
132781,Pasha Kovalev,RU
132782,Valentina Kozlova,RU
132783,Renata Lusin,RU
132784,Luba Mushtuk,RU
132785,Snejana Petrova,RU
132786,Julia Powers,RU
132787,Kristina Rihanoff,RU
132788,Elena Surgutskaya,RU
132789,Anna Trebunskaya,RU
132790,Snejana Urbin,RU
132791,Ekaterina Vaganova,RU
132792,Yulia Zagoruychenko,RU
132793,Maria Alexandrova,RU
132794,Maria Allash,RU
132795,Anna Antonicheva,RU
132796,Dmitry Belogolovtsev,RU
132797,Maria Bulanova (ballet dancer),RU
132798,Pavel Dmitrichenko,RU
132799,Jurgita Dronina,RU
132800,Elena Evseeva,RU
132801,Irina Golub,RU
132802,Anastasia Goryacheva,RU
132803,Nadezhda Gracheva,RU
132804,Viktorina Kapitonova,RU
132805,Nina Kaptsova,RU
132806,Alexander Katsapov,RU
132807,Maria Khoreva,RU
132808,Maria Kochetkova,RU
132809,Igor Kolb,RU
132810,Irina Kolesnikova,RU
132811,Ekaterina Kondaurova,RU
132812,Kristina Kretova,RU
132813,Ekaterina Krysanova,RU
132814,Vladislav Lantratov,RU
132815,Larissa Lezhnina,RU
132816,Elena Lobsanova,RU
132817,Vyacheslav Lopatin,RU
132818,Ulyana Lopatkina,RU
132819,Svetlana Lunkina,RU
132820,Anna Nikulina,RU
132821,Olesya Novikova,RU
132822,Anna Odintsova,RU
132823,Natalia Osipova,RU
132824,Artem Ovcharenko,RU
132825,Veronika Part,RU
132826,Daria Pavlenko,RU
132827,Anna Podlesnaya,RU
132828,Marianna Ryzhkina,RU
132829,Viacheslav Samodurov,RU
132830,Larissa Saveliev,RU
132831,Denis Savin,RU
132832,Polina Semionova,RU
132833,Ekaterina Shipulina,RU
132834,Maria Shirinkina,RU
132835,Vladimir Shklyarov,RU
132836,Oksana Skorik,RU
132837,Ruslan Skvortsov,RU
132838,Anastasia Smirnova (ballet dancer),RU
132839,Olga Smirnova (dancer),RU
132840,Alina Somova,RU
132841,Anastasia Stashkevich,RU
132842,Galina Stepanenko,RU
132843,Viktoria Tereshkina,RU
132844,Anna Tsygankova,RU
132845,Andrej Uspenski,RU
132846,Artem Yachmennikov,RU
132847,Igor Zelensky,RU
132848,Alina Afanaskina,RU
132849,Ruslan Akhtyamov,RU
132850,Valeriy Andreev,RU
132851,Abdoullakh Abouyezidovich Anzorov,RU
132852,Yuri Artamonov,RU
132853,Alexander Astashev,RU
132854,Khamzat Azimov,RU
132855,Andrei Barausov,RU
132856,Zura Barayeva,RU
132857,Roman Barkovsky,RU
132858,Arsen Bayrambekov,RU
132859,Timur Bekmansurov,RU
132860,Stanislav Beloruscev,RU
132861,Vasily Bolgarov,RU
132862,Dmitry Borovikov,RU
132863,Viktor Bout,RU
132864,Alexander Bushuyev,RU
132865,Alexander Bychkov,RU
132866,Aslan Byutukayev,RU
132867,German Christan,RU
132868,Vladimir Dolin,RU
132869,Alexander Elistratov,RU
132870,Farit Gabidullin,RU
132871,Aharon Galstyan,RU
132872,Ilnaz Galyaviev,RU
132873,Sergei Glazov,RU
132874,Nikolai Glushkov,RU
132875,Andrei Golovachyov,RU
132876,Denis Gorbunov,RU
132877,Sergey Gordeyev,RU
132878,Artyom Grabovoi,RU
132879,Alexey Gromov (serial killer),RU
132880,Vadim Gusev,RU
132881,Alexei Ivanov (serial killer),RU
132882,Denis Kalinin,RU
132883,Leonid Karnov,RU
132884,Artyom Kazantsev,RU
132885,Yegor Khabarov,RU
132886,Khalil Khalilov,RU
132887,Oleg Khinsagov,RU
132888,Andrei Kiyko,RU
132889,Vladimir Kolebin,RU
132890,Yevgeny Kolesnikov,RU
132891,Alexandr Koptsev,RU
132892,Dmitry Kopylov,RU
132893,Oleg Kosarev,RU
132894,Yevgeny Krasnoyarov,RU
132895,Dmitry Kuleshov,RU
132896,Leo Kuvayev,RU
132897,Gennady Laletin,RU
132898,Dmitry Lebed,RU
132899,Alexey Levkin,RU
132900,Alexander Lobanov (serial killer),RU
132901,Alexander Lokhtachyov and Pavel Safonov,RU
132902,Yevgeny Manyurov,RU
132903,Georgy Martirosyan (serial killer),RU
132904,Maxim Martsinkevich,RU
132905,Sergei Mavrodi,RU
132906,Andrei Melyukh,RU
132907,Zarema Muzhakhoyeva,RU
132908,Mikhail Neznamov,RU
132909,Yevgeniy Nikulin,RU
132910,Murad Nurmagomedov,RU
132911,Kegashbek Orunbayev,RU
132912,Maria Petrova (spree killer),RU
132913,Alexander Pichushkin,RU
132914,Sergey Pomazun,RU
132915,Mikhail Popkov,RU
132916,Fyodor Prodan,RU
132917,Igor Ptitsyn,RU
132918,Anushervon Rakhmanov,RU
132919,Andrei Roldugin,RU
132920,Vladislav Roslyakov,RU
132921,Ryno-Skachevsky gang,RU
132922,Alexey Ryzhkov,RU
132923,David Sarabashyan,RU
132924,Eduard Seleznev,RU
132925,Sergey Semidovskiy,RU
132926,Gennady Serebrennikov,RU
132927,Artur Shayakhmetov,RU
132928,Ruslan Shishikhin,RU
132929,Yuri Stepanov (serial killer),RU
132930,Vasily Strokov,RU
132931,Andrei Surikov,RU
132932,Radik Tagirov,RU
132933,Oleg Ten,RU
132934,Leonid Teyf,RU
132935,Alexey Tigoyev,RU
132936,Tyumen Maniac,RU
132937,Mikhail Ustinovich,RU
132938,Alexander Vasilyev (serial killer),RU
132939,Valery Voronov,RU
132940,Alexey Vygovsky,RU
132941,Oleg Wirth,RU
132942,Andrey Yezhov,RU
132943,Alexander and Viktor Zhizhich,RU
132944,Alexander Abramov,RU
132945,Arkadiy Abramovich,RU
132946,Yuri Aizenshpis,RU
132947,Vagit Alekperov,RU
132948,Dmitry Alimov,RU
132949,Vitaly Arkhangelsky,RU
132950,Goga Ashkenazi,RU
132951,Roman Avdeev,RU
132952,Albert Avdolyan,RU
132953,Dmitry Bosov,RU
132954,Dmitry Bukhman,RU
132955,Oleg Burlakov,RU
132956,Valery Chekalov,RU
132957,Ilya Chizhevsky,RU
132958,Anatoly Chubais,RU
132959,Pavel Durov,RU
132960,Mussa Ekzekov,RU
132961,Gleb Fetisov,RU
132962,Alexander Filatov (entrepreneur),RU
132963,Artyom Gabrelyanov,RU
